id, orig-N, orig-E, orig-time, basic-N, basic-E, basic-time, known-N, known-E, known-time, all_dom-N, all_dom-E, all_dom-time, fast_dom-N, fast_dom-E, fast_dom-time, dom1-N, dom1-E, dom1-time, dom2-N, dom2-E, dom2-time, dom3-N, dom3-E, dom3-time, dom4-N, dom4-E, dom4-time, dom5-N, dom5-E, dom5-time, dom_nca-N, dom_nca-E, dom_nca-time, dom_nca_full-N, dom_nca_full-E, dom_nca_full-time, dom_mixed-N, dom_mixed-E, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-E, dom_mixed_full-time
e_168, 65502, 550435, 0.00, 62564, 534652, 0.07, 52174, 374537, 1.28, 43439, 263785, 10.82, 43459, 264138, 18.04, 44665, 277574, 21.32, 43789, 267681, 24.54, 50623, 353683, 26.94, 50603, 353502, 29.47, 43613, 266154, 32.80, 52160, 374342, 34.40, 52155, 374183, 35.81, 51797, 371056, 37.75, 51796, 371014, 39.69
e_169, 131072, 604300, 0.00, 55599, 191800, 0.72, 55312, 190594, 1.17, 55275, 190582, 1.86, 55466, 191266, 2.35, 55351, 190892, 2.84, 55479, 191332, 3.27, 55417, 191062, 3.73, 55297, 190692, 4.21, 55492, 191370, 4.81, 55349, 190872, 5.26, 55222, 190350, 5.75, 55352, 190844, 6.16, 55275, 190538, 6.58
e_170, 131063, 573737, 0.00, 123213, 531438, 0.11, 48226, 172342, 1.43, 34282, 104389, 4.20, 34282, 104389, 6.78, 34282, 104389, 9.35, 34282, 104389, 11.84, 48226, 172342, 13.16, 48226, 172342, 14.50, 34282, 104389, 17.18, 48226, 172342, 18.61, 48226, 172342, 19.96, 48226, 172342, 21.35, 48226, 172342, 22.71
e_171, 131072, 604042, 0.00, 54734, 187640, 0.66, 54588, 187142, 1.05, 54553, 187026, 1.69, 54567, 187016, 2.17, 54706, 187554, 2.53, 54490, 186796, 2.89, 54534, 186890, 3.29, 54604, 187124, 3.67, 54501, 186788, 4.12, 54552, 186992, 4.51, 54496, 186730, 4.92, 54618, 187216, 5.27, 54623, 187210, 5.64
e_172, 4096, 67676, 0.00, 4091, 67650, 0.00, 4027, 63480, 0.03, 3540, 49143, 0.21, 3540, 49143, 0.37, 3549, 49283, 0.49, 3540, 49150, 0.62, 4012, 63171, 0.67, 4012, 63171, 0.73, 3540, 49150, 0.86, 4027, 63480, 0.89, 4027, 63480, 0.92, 4020, 63389, 0.96, 4020, 63388, 1.01
e_173, 1024, 23175, 0.00, 1024, 23175, 0.00, 1017, 21012, 0.01, 992, 19959, 0.07, 992, 19980, 0.11, 992, 20005, 0.13, 992, 20005, 0.15, 1011, 20764, 0.17, 1011, 20764, 0.19, 992, 20005, 0.22, 1017, 20999, 0.24, 1017, 20983, 0.25, 1017, 20999, 0.27, 1017, 20999, 0.28
e_174, 1010, 2048, 0.00, 236, 868, 0.00, 235, 870, 0.00, 235, 870, 0.41, 235, 870, 0.41, 235, 870, 0.41, 235, 870, 0.41, 235, 870, 0.41, 235, 870, 0.42, 235, 870, 0.58, 235, 870, 0.58, 235, 870, 0.61, 235, 870, 0.61, 235, 870, 0.82
e_175, 2043, 22520, 0.00, 1962, 22087, 0.00, 1839, 18320, 0.05, 1683, 14974, 0.74, 1705, 16147, 0.95, 1746, 16949, 1.03, 1728, 16537, 1.13, 1760, 17132, 1.24, 1742, 16905, 1.35, 1698, 16076, 1.51, 1834, 18236, 1.58, 1795, 16797, 1.74, 1831, 18265, 1.80, 1815, 18042, 1.98
e_176, 4096, 66372, 0.00, 4096, 66372, 0.00, 4043, 62465, 0.03, 3617, 49798, 0.22, 3617, 49798, 0.38, 3627, 50049, 0.49, 3617, 49807, 0.59, 4029, 62073, 0.64, 4029, 62073, 0.69, 3617, 49807, 0.83, 4043, 62465, 0.86, 4043, 62465, 0.90, 4043, 62455, 0.93, 4043, 62455, 0.97
e_178, 4096, 66408, 0.00, 4096, 66408, 0.00, 4059, 62771, 0.03, 3562, 47917, 0.21, 3562, 47917, 0.36, 3573, 48172, 0.46, 3562, 47925, 0.56, 4045, 62372, 0.61, 4045, 62372, 0.66, 3562, 47925, 0.77, 4059, 62771, 0.81, 4059, 62771, 0.84, 4059, 62763, 0.88, 4059, 62763, 0.92
e_179, 2048, 27346, 0.00, 2027, 27248, 0.00, 1976, 23241, 0.02, 1864, 20693, 0.14, 1864, 20699, 0.23, 1882, 21073, 0.28, 1867, 20806, 0.34, 1943, 22456, 0.38, 1942, 22432, 0.42, 1865, 20758, 0.48, 1976, 23223, 0.52, 1976, 23209, 0.55, 1972, 23162, 0.59, 1972, 23163, 0.62
e_182, 1002, 2048, 0.00, 240, 877, 0.00, 240, 876, 0.00, 240, 876, 0.10, 240, 876, 0.10, 240, 876, 0.10, 240, 876, 0.10, 240, 876, 0.10, 240, 876, 0.10, 240, 876, 0.13, 240, 876, 0.13, 240, 876, 0.14, 240, 876, 0.14, 240, 876, 0.20
e_183, 1024, 5471, 0.00, 549, 3678, 0.00, 548, 3650, 0.00, 548, 3636, 5.15, 548, 3650, 5.15, 548, 3650, 5.16, 548, 3650, 5.16, 548, 3650, 5.16, 548, 3650, 5.17, 548, 3650, 7.71, 548, 3650, 7.71, 548, 3636, 9.75, 548, 3650, 9.75, 548, 3650, 10.26
e_184, 131065, 1315170, 0.00, 129909, 1308043, 0.17, 121996, 1113877, 1.90, 100715, 746203, 17.88, 100723, 746277, 31.81, 101460, 757215, 39.45, 100870, 748685, 47.00, 120968, 1094190, 51.04, 120969, 1094202, 55.23, 100830, 748022, 63.31, 121996, 1113865, 65.53, 121996, 1113860, 67.77, 121926, 1112703, 70.34, 121922, 1112652, 72.97
e_185, 4096, 62879, 0.00, 4090, 62825, 0.00, 4016, 56236, 0.04, 3764, 49129, 0.24, 3764, 49131, 0.40, 3780, 49575, 0.48, 3765, 49184, 0.56, 3991, 55460, 0.63, 3991, 55460, 0.69, 3765, 49184, 0.78, 4016, 56236, 0.82, 4016, 56234, 0.87, 4016, 56214, 0.91, 4016, 56214, 0.96
e_186, 2047, 23928, 0.00, 1973, 23543, 0.00, 1845, 19433, 0.04, 1733, 16698, 0.57, 1746, 17631, 0.80, 1809, 18793, 0.86, 1772, 18183, 0.94, 1790, 18485, 1.02, 1783, 18346, 1.11, 1737, 17528, 1.27, 1845, 19354, 1.33, 1838, 18539, 1.49, 1829, 19283, 1.55, 1824, 19195, 1.65
e_187, 1024, 3632, 0.00, 427, 2073, 0.00, 424, 2012, 0.00, 424, 2010, 0.80, 424, 2012, 0.80, 424, 2012, 0.80, 424, 2012, 0.80, 424, 2012, 0.81, 424, 2012, 0.81, 424, 2012, 1.15, 424, 2012, 1.15, 424, 2010, 1.37, 424, 2012, 1.37, 424, 2012, 1.48
e_188, 4096, 62913, 0.00, 4092, 62899, 0.00, 4053, 56642, 0.05, 3777, 49284, 0.31, 3777, 49284, 0.53, 3811, 49918, 0.62, 3782, 49368, 0.73, 4018, 55781, 0.81, 4017, 55759, 0.89, 3782, 49368, 1.01, 4053, 56639, 1.06, 4053, 56639, 1.11, 4053, 56627, 1.16, 4053, 56627, 1.21
e_190, 2048, 7005, 0.00, 649, 3189, 0.00, 647, 3155, 0.00, 646, 3140, 0.45, 647, 3155, 0.45, 647, 3155, 0.45, 647, 3155, 0.46, 647, 3155, 0.46, 647, 3155, 0.46, 647, 3155, 0.65, 647, 3155, 0.66, 646, 3140, 0.81, 647, 3155, 0.81, 647, 3155, 0.86
e_192, 2048, 7307, 0.00, 812, 4093, 0.00, 812, 4084, 0.00, 812, 4080, 0.12, 812, 4084, 0.12, 812, 4084, 0.13, 812, 4084, 0.13, 812, 4084, 0.13, 812, 4084, 0.14, 812, 4084, 0.18, 812, 4084, 0.19, 812, 4080, 0.23, 812, 4084, 0.23, 812, 4084, 0.24
e_193, 1024, 17144, 0.00, 1005, 17001, 0.00, 994, 15983, 0.02, 985, 15639, 0.27, 986, 15815, 0.34, 990, 15917, 0.36, 987, 15844, 0.38, 990, 15886, 0.41, 992, 15939, 0.44, 988, 15873, 0.49, 994, 15980, 0.52, 994, 15822, 0.62, 994, 15980, 0.65, 994, 15982, 0.71
e_194, 2048, 15440, 0.00, 1522, 13090, 0.00, 1522, 13055, 0.01, 1522, 13052, 0.38, 1522, 13055, 0.40, 1522, 13055, 0.40, 1522, 13055, 0.41, 1522, 13055, 0.41, 1522, 13055, 0.42, 1522, 13055, 0.59, 1522, 13055, 0.60, 1522, 13052, 0.77, 1522, 13055, 0.77, 1522, 13055, 0.80
e_197, 4096, 93346, 0.00, 4085, 93276, 0.01, 4078, 90123, 0.09, 4071, 89394, 2.53, 4071, 89828, 2.77, 4074, 89988, 2.87, 4072, 89892, 2.98, 4074, 89929, 3.10, 4076, 90025, 3.23, 4073, 89928, 3.43, 4078, 90119, 3.55, 4078, 89679, 4.94, 4078, 90123, 5.03, 4078, 90123, 5.36
e_198, 8192, 230662, 0.00, 8192, 230662, 0.01, 8182, 219681, 0.22, 8150, 217112, 3.24, 8156, 218605, 4.23, 8166, 219152, 4.69, 8169, 219115, 5.03, 8169, 219070, 5.46, 8168, 219052, 5.90, 8152, 218602, 6.60, 8182, 219630, 6.96, 8180, 218301, 7.90, 8182, 219680, 8.14, 8182, 219681, 8.43
e_199, 16384, 559996, 0.00, 16384, 559996, 0.02, 16384, 533425, 0.20, 16154, 519032, 2.18, 16154, 519037, 3.58, 16171, 519881, 4.20, 16156, 519164, 4.89, 16354, 531655, 5.42, 16354, 531655, 5.90, 16155, 519117, 7.37, 16384, 533412, 7.67, 16384, 533407, 8.00, 16384, 533397, 8.25, 16384, 533397, 8.53
e_200, 32767, 503421, 0.00, 32464, 500904, 0.04, 32302, 470067, 0.85, 32136, 461679, 15.41, 32168, 466578, 20.25, 32254, 468806, 21.63, 32209, 467710, 23.20, 32210, 467793, 24.96, 32225, 468209, 26.91, 32188, 467215, 29.45, 32296, 469808, 30.88, 32279, 465494, 34.08, 32302, 470023, 35.11, 32295, 469975, 36.60
h_002, 1024, 3473, 0.00, 302, 1516, 0.00, 300, 1492, 0.00, 289, 1411, 101.06, 300, 1492, 101.06, 300, 1492, 101.06, 300, 1492, 101.06, 300, 1492, 101.06, 293, 1457, 101.08, 293, 1457, 111.12, 300, 1492, 111.12, 289, 1411, 113.84, 300, 1492, 113.84, 300, 1492, 135.88
h_003, 1024, 3480, 0.00, 296, 1379, 0.00, 292, 1349, 0.00, 291, 1330, 8.30, 292, 1349, 8.30, 292, 1349, 8.30, 292, 1349, 8.30, 292, 1349, 8.30, 292, 1349, 8.30, 292, 1349, 10.63, 292, 1349, 10.63, 291, 1330, 12.03, 292, 1349, 12.03, 292, 1349, 14.07
h_004, 1024, 3624, 0.00, 400, 1987, 0.00, 392, 1921, 0.00, 389, 1903, 5.93, 392, 1921, 5.93, 392, 1921, 5.93, 392, 1921, 5.93, 392, 1921, 5.94, 392, 1921, 5.97, 392, 1921, 8.13, 392, 1921, 8.13, 389, 1903, 9.49, 392, 1921, 9.49, 392, 1921, 10.68
h_005, 843, 3995, 0.00, 794, 3896, 0.00, 159, 567, 0.00, 159, 567, 80.23, 159, 567, 80.23, 159, 567, 80.23, 159, 567, 80.23, 159, 567, 80.24, 159, 567, 80.45, 159, 567, 87.86, 159, 567, 87.86, 159, 567, 88.20, 159, 567, 88.20, 159, 567, 160.32
h_006, 2002, 4096, 0.00, 483, 1723, 0.00, 482, 1719, 0.00, 482, 1719, 0.02, 482, 1719, 0.02, 482, 1719, 0.02, 482, 1719, 0.02, 482, 1719, 0.02, 482, 1719, 0.03, 482, 1719, 0.03, 482, 1719, 0.04, 482, 1719, 0.04, 482, 1719, 0.04, 482, 1719, 0.04
h_008, 1024, 5222, 0.00, 333, 2129, 0.00, 331, 2083, 0.00, 320, 1894, 170.64, 331, 2083, 170.64, 331, 2083, 170.64, 331, 2083, 170.65, 331, 2083, 170.65, 331, 2083, 170.67, 331, 2083, 191.33, 331, 2083, 191.33, 320, 1894, 201.38, 331, 2083, 201.38, 326, 2066, 303.74
h_009, 1024, 5231, 0.00, 342, 2218, 0.00, 342, 2126, 0.00, 333, 1968, 244.74, 342, 2126, 244.74, 342, 2126, 244.74, 342, 2126, 244.74, 342, 2126, 244.74, 342, 2126, 245.81, 342, 2126, 297.86, 342, 2126, 297.87, 333, 1968, 311.64, 342, 2126, 311.64, 340, 2122, 461.87
h_010, 1024, 5471, 0.00, 549, 3678, 0.00, 548, 3650, 0.00, 548, 3636, 5.01, 548, 3650, 5.01, 548, 3650, 5.01, 548, 3650, 5.02, 548, 3650, 5.02, 548, 3650, 5.03, 548, 3650, 7.49, 548, 3650, 7.49, 548, 3636, 9.45, 548, 3650, 9.45, 548, 3650, 9.93
h_011, 1024, 5480, 0.00, 525, 3412, 0.00, 515, 3295, 0.00, 515, 3292, 1.00, 515, 3293, 1.00, 515, 3295, 1.01, 515, 3295, 1.01, 515, 3295, 1.01, 515, 3295, 1.01, 515, 3295, 1.37, 515, 3293, 1.38, 515, 3294, 1.83, 515, 3295, 1.83, 515, 3295, 1.93
h_012, 1024, 5487, 0.00, 563, 3546, 0.00, 563, 3527, 0.00, 563, 3526, 1.42, 563, 3527, 1.43, 563, 3527, 1.43, 563, 3527, 1.43, 563, 3527, 1.43, 563, 3527, 1.44, 563, 3527, 2.17, 563, 3527, 2.18, 563, 3526, 2.63, 563, 3527, 2.63, 563, 3527, 2.71
h_013, 2033, 5216, 0.00, 909, 3416, 0.00, 909, 3415, 0.00, 909, 3415, 0.04, 909, 3415, 0.05, 909, 3415, 0.05, 909, 3415, 0.05, 909, 3415, 0.05, 909, 3415, 0.06, 909, 3415, 0.08, 909, 3415, 0.08, 909, 3415, 0.09, 909, 3415, 0.09, 909, 3415, 0.10
h_015, 2048, 7005, 0.00, 649, 3189, 0.00, 647, 3155, 0.00, 646, 3140, 0.52, 647, 3155, 0.53, 647, 3155, 0.53, 647, 3155, 0.53, 647, 3155, 0.54, 647, 3155, 0.54, 647, 3155, 0.75, 647, 3155, 0.76, 646, 3140, 0.91, 647, 3155, 0.91, 647, 3155, 0.96
h_016, 2048, 7307, 0.00, 812, 4093, 0.00, 812, 4084, 0.00, 812, 4080, 0.12, 812, 4084, 0.13, 812, 4084, 0.13, 812, 4084, 0.13, 812, 4084, 0.13, 812, 4084, 0.14, 812, 4084, 0.18, 812, 4084, 0.19, 812, 4080, 0.24, 812, 4084, 0.24, 812, 4084, 0.25
h_017, 1024, 9737, 0.00, 849, 8652, 0.00, 849, 8620, 0.00, 849, 8620, 0.26, 849, 8620, 0.27, 849, 8620, 0.27, 849, 8620, 0.28, 849, 8620, 0.28, 849, 8620, 0.29, 849, 8620, 0.46, 849, 8620, 0.47, 849, 8620, 0.54, 849, 8620, 0.54, 849, 8620, 0.56
h_018, 1974, 9003, 0.00, 1813, 8747, 0.00, 494, 1787, 0.00, 494, 1787, 0.03, 494, 1787, 0.03, 494, 1787, 0.04, 494, 1787, 0.04, 494, 1787, 0.04, 494, 1787, 0.04, 494, 1787, 0.06, 494, 1787, 0.06, 494, 1787, 0.07, 494, 1787, 0.07, 494, 1787, 0.07
h_019, 1024, 10284, 0.00, 780, 8163, 0.00, 780, 8091, 0.01, 780, 8085, 0.69, 780, 8091, 0.70, 780, 8091, 0.70, 780, 8091, 0.71, 780, 8091, 0.71, 780, 8091, 0.72, 780, 8091, 1.06, 780, 8091, 1.07, 780, 8085, 1.34, 780, 8091, 1.34, 780, 8091, 1.39
h_020, 1024, 10743, 0.00, 916, 9908, 0.00, 916, 9887, 0.01, 916, 9883, 0.29, 916, 9887, 0.30, 916, 9887, 0.30, 916, 9887, 0.31, 916, 9887, 0.31, 916, 9887, 0.32, 916, 9887, 0.45, 916, 9887, 0.46, 916, 9883, 0.57, 916, 9887, 0.58, 916, 9887, 0.59
h_021, 2048, 10573, 0.00, 759, 5001, 0.00, 754, 4916, 0.01, 745, 4573, 0.61, 754, 4916, 0.62, 754, 4916, 0.63, 754, 4916, 0.63, 754, 4916, 0.64, 754, 4916, 0.65, 754, 4916, 0.83, 754, 4916, 0.84, 745, 4573, 1.18, 754, 4916, 1.18, 753, 4916, 1.24
h_022, 2048, 10584, 0.00, 744, 4739, 0.00, 743, 4687, 0.00, 743, 4671, 2.95, 743, 4687, 2.96, 743, 4687, 2.96, 743, 4687, 2.96, 743, 4687, 2.97, 743, 4687, 2.97, 743, 4687, 4.18, 743, 4687, 4.19, 743, 4671, 5.28, 743, 4687, 5.28, 743, 4687, 5.56
h_023, 2048, 11098, 0.00, 1135, 7565, 0.00, 1135, 7543, 0.01, 1135, 7541, 0.25, 1135, 7543, 0.26, 1135, 7543, 0.26, 1135, 7543, 0.27, 1135, 7543, 0.27, 1135, 7543, 0.28, 1135, 7543, 0.38, 1135, 7543, 0.39, 1135, 7541, 0.48, 1135, 7543, 0.48, 1135, 7543, 0.50
h_024, 2650, 12400, 0.00, 2491, 12136, 0.00, 582, 2107, 0.01, 582, 2107, 0.03, 582, 2107, 0.04, 582, 2107, 0.04, 582, 2107, 0.05, 582, 2107, 0.05, 582, 2107, 0.05, 582, 2107, 0.07, 582, 2107, 0.07, 582, 2107, 0.08, 582, 2107, 0.09, 582, 2107, 0.09
h_025, 1024, 15102, 0.00, 924, 14061, 0.00, 924, 14019, 0.01, 924, 14003, 139.92, 924, 14019, 139.93, 924, 14019, 139.94, 924, 14019, 139.95, 924, 14019, 139.96, 924, 14019, 139.96, 924, 14019, 224.01, 924, 14019, 224.02, 924, 14003, 265.62, 924, 14019, 265.62, 924, 14019, 272.36
h_026, 2048, 14725, 0.00, 1190, 10365, 0.00, 1190, 10333, 0.01, 1190, 10322, 0.51, 1190, 10333, 0.53, 1190, 10333, 0.54, 1190, 10333, 0.54, 1190, 10333, 0.55, 1190, 10333, 0.56, 1190, 10333, 0.78, 1190, 10333, 0.79, 1190, 10322, 1.00, 1190, 10333, 1.01, 1190, 10333, 1.04
h_027, 2048, 14738, 0.00, 1173, 10012, 0.00, 1173, 9973, 0.01, 1173, 9970, 0.69, 1173, 9973, 0.70, 1173, 9973, 0.70, 1173, 9973, 0.71, 1173, 9973, 0.71, 1173, 9973, 0.72, 1173, 9973, 1.05, 1173, 9973, 1.06, 1173, 9970, 1.33, 1173, 9973, 1.33, 1173, 9973, 1.37
h_028, 3588, 16698, 0.00, 3363, 16356, 0.00, 770, 2842, 0.01, 770, 2842, 0.04, 770, 2842, 0.05, 770, 2842, 0.06, 770, 2842, 0.06, 770, 2842, 0.07, 770, 2842, 0.07, 770, 2842, 0.09, 770, 2842, 0.10, 770, 2842, 0.11, 770, 2842, 0.12, 770, 2842, 0.13
h_029, 1024, 19861, 0.00, 980, 18927, 0.00, 980, 18849, 0.01, 980, 18835, 2.15, 980, 18849, 2.17, 980, 18849, 2.18, 980, 18849, 2.19, 980, 18849, 2.20, 980, 18849, 2.21, 980, 18849, 3.16, 980, 18849, 3.19, 980, 18835, 4.10, 980, 18849, 4.11, 980, 18849, 4.22
h_030, 2048, 18851, 0.00, 1437, 14851, 0.00, 1437, 14831, 0.01, 1437, 14796, 0.61, 1437, 14831, 0.62, 1437, 14831, 0.63, 1437, 14831, 0.64, 1437, 14831, 0.65, 1437, 14831, 0.66, 1437, 14831, 0.92, 1437, 14831, 0.93, 1437, 14796, 1.19, 1437, 14831, 1.20, 1437, 14831, 1.23
h_031, 2048, 18876, 0.00, 1477, 14855, 0.00, 1477, 14835, 0.01, 1477, 14834, 0.48, 1477, 14835, 0.49, 1477, 14835, 0.50, 1477, 14835, 0.51, 1477, 14835, 0.52, 1477, 14835, 0.52, 1477, 14835, 0.73, 1477, 14835, 0.74, 1477, 14834, 0.95, 1477, 14835, 0.96, 1477, 14835, 0.98
h_032, 2048, 20942, 0.00, 1570, 17192, 0.00, 1570, 17087, 0.01, 1570, 16938, 0.65, 1570, 17087, 0.67, 1570, 17087, 0.69, 1570, 17087, 0.70, 1570, 17087, 0.71, 1570, 17087, 0.72, 1570, 17087, 0.99, 1570, 17087, 1.01, 1570, 16938, 1.30, 1570, 17087, 1.31, 1570, 17087, 1.35
h_033, 6301, 20777, 0.00, 1281, 8374, 0.00, 1281, 8372, 0.01, 1281, 8372, 0.13, 1281, 8372, 0.14, 1281, 8372, 0.14, 1281, 8372, 0.15, 1281, 8372, 0.16, 1281, 8372, 0.16, 1281, 8372, 0.23, 1281, 8372, 0.24, 1281, 8372, 0.28, 1281, 8372, 0.29, 1281, 8372, 0.30
h_034, 4983, 22602, 0.00, 4539, 21923, 0.00, 1248, 4501, 0.01, 1248, 4501, 0.09, 1248, 4501, 0.10, 1248, 4501, 0.11, 1248, 4501, 0.12, 1248, 4501, 0.13, 1248, 4501, 0.14, 1248, 4501, 0.18, 1248, 4501, 0.20, 1248, 4501, 0.22, 1248, 4501, 0.23, 1248, 4501, 0.24
h_035, 7966, 30498, 0.00, 4524, 19788, 0.01, 1298, 4843, 0.02, 893, 2653, 0.06, 893, 2653, 0.09, 902, 2685, 0.12, 901, 2677, 0.14, 1296, 4823, 0.17, 1296, 4823, 0.19, 901, 2677, 0.21, 1298, 4843, 0.23, 1298, 4843, 0.25, 1288, 4799, 0.27, 1288, 4799, 0.29
h_036, 7957, 30671, 0.00, 4432, 19566, 0.01, 1501, 5564, 0.02, 942, 2866, 0.08, 942, 2866, 0.12, 1033, 3102, 0.14, 1033, 3102, 0.17, 1501, 5564, 0.19, 1501, 5564, 0.20, 1032, 3095, 0.23, 1501, 5564, 0.25, 1501, 5564, 0.26, 1501, 5563, 0.28, 1501, 5563, 0.30
h_037, 7941, 30814, 0.00, 4533, 20374, 0.01, 1895, 7772, 0.03, 1293, 4184, 0.08, 1293, 4184, 0.13, 1293, 4184, 0.17, 1293, 4184, 0.21, 1895, 7772, 0.23, 1895, 7772, 0.26, 1293, 4184, 0.31, 1895, 7772, 0.34, 1899, 7780, 0.36, 1895, 7772, 0.39, 1895, 7772, 0.41
h_038, 10876, 39994, 0.00, 2828, 17096, 0.01, 2828, 17090, 0.02, 2828, 17090, 0.26, 2828, 17090, 0.28, 2828, 17090, 0.29, 2828, 17090, 0.30, 2828, 17090, 0.31, 2828, 17090, 0.33, 2828, 17090, 0.47, 2828, 17090, 0.49, 2828, 17090, 0.57, 2828, 17090, 0.58, 2828, 17090, 0.61
h_039, 9473, 43691, 0.00, 8814, 42698, 0.01, 2302, 8422, 0.02, 2302, 8422, 0.14, 2302, 8422, 0.16, 2302, 8422, 0.18, 2302, 8422, 0.19, 2302, 8422, 0.21, 2302, 8422, 0.23, 2302, 8422, 0.30, 2302, 8422, 0.32, 2302, 8422, 0.36, 2302, 8422, 0.38, 2302, 8422, 0.41
h_040, 8124, 45091, 0.00, 5893, 36331, 0.01, 2560, 12012, 0.09, 1968, 7469, 0.28, 1970, 7509, 0.47, 2067, 8283, 0.57, 2020, 7791, 0.69, 2342, 10336, 0.80, 2367, 10452, 0.92, 1989, 7614, 1.03, 2560, 11995, 1.11, 2560, 11982, 1.20, 2506, 11649, 1.29, 2506, 11652, 1.38
h_041, 8111, 45139, 0.00, 6046, 37138, 0.01, 2902, 14332, 0.09, 2099, 8371, 0.39, 2105, 8432, 0.62, 2290, 9705, 0.74, 2189, 9041, 0.87, 2641, 12410, 0.99, 2636, 12375, 1.12, 2112, 8562, 1.25, 2902, 14323, 1.34, 2844, 14003, 1.44, 2777, 13676, 1.56, 2804, 13786, 1.67
h_042, 8128, 45262, 0.00, 5960, 36707, 0.01, 2722, 13340, 0.09, 2076, 8129, 0.34, 2077, 8160, 0.53, 2239, 9199, 0.65, 2107, 8485, 0.78, 2475, 11503, 0.89, 2473, 11481, 1.00, 2084, 8274, 1.13, 2722, 13315, 1.22, 2722, 13285, 1.30, 2672, 12977, 1.40, 2672, 12967, 1.51
h_043, 8113, 50901, 0.00, 5593, 38208, 0.01, 1893, 10024, 0.07, 936, 3009, 0.21, 941, 3054, 0.33, 1072, 3786, 0.42, 1025, 3506, 0.53, 1568, 7488, 0.61, 1568, 7482, 0.70, 962, 3239, 0.79, 1893, 10024, 0.86, 1893, 10021, 0.92, 1815, 9361, 0.99, 1793, 9172, 1.07
h_044, 8119, 51806, 0.00, 5349, 33424, 0.01, 728, 3395, 0.03, 336, 788, 0.07, 336, 788, 0.11, 395, 938, 0.14, 389, 917, 0.17, 702, 3152, 0.19, 702, 3152, 0.22, 389, 917, 0.25, 728, 3395, 0.27, 728, 3395, 0.29, 720, 3341, 0.31, 720, 3343, 0.33
h_045, 8092, 54189, 0.00, 6342, 46146, 0.01, 4918, 30031, 0.20, 4272, 22504, 1.67, 4387, 24475, 2.39, 4678, 27571, 2.65, 4564, 26318, 2.94, 4669, 27501, 3.27, 4579, 26947, 3.63, 4377, 24863, 3.94, 4877, 29363, 4.20, 4723, 27189, 4.51, 4818, 29337, 4.74, 4823, 29402, 5.08
h_046, 8088, 54350, 0.00, 6178, 45806, 0.01, 4624, 29188, 0.21, 3939, 21885, 1.70, 4112, 23782, 2.42, 4421, 27132, 2.68, 4324, 26040, 2.94, 4288, 25802, 3.26, 4172, 25150, 3.62, 4003, 23466, 3.96, 4571, 28420, 4.21, 4317, 25575, 4.58, 4576, 28764, 4.82, 4498, 28196, 5.12
h_047, 8071, 54807, 0.00, 6200, 46828, 0.01, 4838, 30779, 0.16, 4240, 23686, 1.68, 4479, 26562, 2.39, 4697, 29036, 2.62, 4595, 27897, 2.87, 4636, 28627, 3.11, 4543, 28159, 3.43, 4407, 26491, 3.74, 4824, 30471, 3.95, 4657, 28250, 4.23, 4807, 30472, 4.42, 4776, 30339, 4.69
h_048, 8073, 54891, 0.00, 6281, 47073, 0.01, 5088, 32578, 0.14, 4388, 24732, 2.14, 4607, 27396, 2.85, 4872, 30632, 3.10, 4790, 29331, 3.37, 4748, 29161, 3.67, 4639, 28360, 4.01, 4515, 27108, 4.43, 4930, 31327, 4.69, 4758, 28931, 5.00, 5058, 32227, 5.22, 4994, 31905, 5.48
h_049, 8099, 57468, 0.00, 5550, 39687, 0.01, 813, 3884, 0.04, 427, 1065, 0.10, 427, 1065, 0.15, 444, 1166, 0.20, 440, 1136, 0.25, 770, 3504, 0.29, 770, 3504, 0.32, 428, 1078, 0.37, 813, 3884, 0.40, 813, 3884, 0.43, 807, 3814, 0.47, 795, 3763, 0.50
h_050, 22687, 54705, 0.00, 3168, 15637, 0.01, 3166, 15621, 0.02, 3166, 15621, 0.23, 3166, 15621, 0.26, 3166, 15621, 0.27, 3166, 15621, 0.28, 3166, 15621, 0.30, 3166, 15621, 0.32, 3166, 15621, 0.44, 3166, 15621, 0.46, 3166, 15621, 0.54, 3166, 15621, 0.55, 3166, 15621, 0.58
h_051, 8170, 71995, 0.00, 6451, 61092, 0.01, 4061, 30029, 0.21, 2721, 15217, 1.21, 2791, 16119, 2.02, 3277, 21543, 2.46, 3071, 18726, 2.92, 3342, 21240, 3.34, 3300, 20943, 3.82, 2798, 16280, 4.17, 4034, 29583, 4.43, 3949, 28222, 4.70, 3936, 28539, 5.01, 3881, 28171, 5.31
h_052, 8171, 72700, 0.00, 6488, 61472, 0.01, 3958, 28691, 0.21, 2564, 14057, 1.34, 2657, 15343, 2.23, 3188, 20432, 2.63, 2904, 17720, 3.05, 3251, 20397, 3.51, 3215, 20005, 3.95, 2619, 14972, 4.30, 3932, 28456, 4.55, 3859, 27103, 4.80, 3752, 27038, 5.10, 3657, 26061, 5.40
h_053, 8178, 73399, 0.00, 6648, 62965, 0.01, 4208, 30717, 0.20, 2800, 15331, 1.29, 2924, 16963, 2.09, 3497, 22690, 2.43, 3273, 19883, 2.82, 3495, 22162, 3.23, 3471, 21956, 3.68, 2867, 16153, 4.01, 4204, 30571, 4.25, 4049, 28150, 4.50, 4135, 30111, 4.77, 4021, 28911, 5.07
