id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
h_158, 32768, 2614043, 0.00, 32691, 2612131, 0.15, 32682, 2610942, 2.00, 32680, 2610644, 20.78, 32680, 2610682, 26.70, 32680, 2610687, 29.62, 32682, 2610942, 32.21, 32682, 2610942, 34.24, 32680, 2610687, 42.65, 32682, 2610937, 45.96, 32682, 2610899, 52.84, 32682, 2610942, 55.17, 32682, 2610942, 58.35
h_159, 32768, 2621362, 0.00, 32677, 2619916, 0.10, 32670, 2618780, 1.89, 32670, 2618727, 16.84, 32670, 2618780, 19.76, 32670, 2618780, 21.92, 32670, 2618780, 24.04, 32670, 2618780, 26.43, 32670, 2618780, 31.47, 32670, 2618780, 34.26, 32670, 2618727, 42.57, 32670, 2618780, 44.64, 32670, 2618780, 47.54
h_160, 65536, 2593066, 0.00, 65536, 2593066, 0.13, 65536, 2470685, 1.89, 65136, 2440766, 20.15, 65136, 2440854, 31.36, 65137, 2441243, 38.32, 65488, 2467240, 41.48, 65488, 2467240, 45.77, 65137, 2441243, 53.79, 65536, 2470435, 57.09, 65536, 2470366, 59.98, 65536, 2470583, 63.22, 65536, 2470592, 67.04
h_161, 32768, 2684883, 0.00, 32768, 2684883, 0.13, 32768, 2684883, 3.10, 32768, 2684883, 44.92, 32768, 2684883, 50.06, 32768, 2684883, 53.35, 32768, 2684883, 56.34, 32768, 2684883, 59.54, 32768, 2684883, 85.15, 32768, 2684883, 90.01, 32768, 2684883, 106.31, 32768, 2684883, 109.00, 32768, 2684883, 113.12
h_162, 131072, 2587747, 0.00, 131072, 2587747, 0.23, 128, 1658, 1.49, 8, 16, 3.10, 8, 16, 4.44, 8, 16, 5.77, 128, 1658, 6.82, 128, 1658, 7.80, 8, 16, 8.78, 128, 1658, 9.86, 128, 1658, 10.79, 128, 1658, 11.71, 128, 1658, 12.78
h_163, 32768, 2696696, 0.00, 32768, 2696696, 0.09, 32768, 2638149, 3.85, 32763, 2633282, 28.58, 32763, 2637097, 36.60, 32763, 2637491, 41.61, 32764, 2637611, 46.28, 32765, 2637763, 50.74, 32764, 2637643, 58.75, 32768, 2637765, 64.36, 32768, 2634148, 72.99, 32768, 2638138, 77.81, 32768, 2638147, 83.28
h_164, 131072, 2620644, 0.00, 130663, 2614061, 0.18, 128794, 2260493, 9.57, 112625, 1445560, 307.14, 113334, 1496915, 526.61, 115832, 1586149, 638.43, 119167, 1700084, 725.08, 120628, 1818023, 772.96, 113432, 1508089, 801.00, 128721, 2254502, 815.97, 128364, 2185860, 829.07, 128617, 2249722, 844.46, 128372, 2239140, 864.54
h_165, 131072, 2622100, 0.00, 130969, 2620941, 0.19, 130815, 2459629, 6.04, 130430, 2423079, 126.92, 130496, 2446320, 163.68, 130548, 2449834, 182.46, 130570, 2450442, 196.39, 130627, 2452975, 209.98, 130548, 2450289, 226.76, 130813, 2458024, 236.20, 130806, 2437383, 258.67, 130813, 2459455, 265.92, 130815, 2459527, 275.42
h_166, 65536, 2728370, 0.00, 57452, 2124246, 3.18, 57452, 2124246, 6.86, 57452, 2124246, 11.87, 57452, 2124246, 15.70, 57452, 2124246, 18.95, 57452, 2124246, 21.98, 57452, 2124246, 25.58, 57452, 2124246, 30.06, 57452, 2124246, 33.73, 57452, 2124246, 37.89, 57452, 2124246, 41.37, 57452, 2124246, 44.56
h_167, 65536, 2731506, 0.00, 57531, 2126614, 3.70, 57531, 2126614, 6.89, 57531, 2126614, 13.05, 57531, 2126614, 17.05, 57531, 2126614, 21.11, 57531, 2126614, 24.85, 57531, 2126614, 27.91, 57531, 2126614, 31.98, 57531, 2126614, 35.28, 57531, 2126614, 38.61, 57531, 2126614, 41.24, 57531, 2126614, 44.02
h_168, 32768, 2794794, 0.00, 32746, 2794370, 0.10, 32741, 2793462, 1.98, 32739, 2793273, 20.13, 32739, 2793303, 24.95, 32739, 2793303, 29.46, 32740, 2793359, 33.55, 32740, 2793359, 38.33, 32739, 2793303, 48.34, 32741, 2793462, 51.27, 32741, 2793433, 61.12, 32741, 2793462, 63.31, 32741, 2793462, 66.22
h_169, 32768, 2808603, 0.00, 32723, 2807547, 0.10, 32720, 2806703, 1.33, 32719, 2806553, 27.36, 32720, 2806703, 30.66, 32720, 2806703, 32.09, 32720, 2806703, 33.85, 32720, 2806703, 36.15, 32719, 2806599, 45.13, 32720, 2806703, 47.20, 32720, 2806657, 56.27, 32720, 2806703, 57.62, 32720, 2806703, 60.02
h_170, 32768, 2838628, 0.00, 29712, 2409626, 1.90, 29712, 2409626, 3.50, 29712, 2409626, 7.78, 29712, 2409626, 9.59, 29712, 2409626, 11.44, 29712, 2409626, 13.67, 29712, 2409626, 15.91, 29712, 2409626, 19.69, 29712, 2409626, 21.34, 29712, 2409626, 23.57, 29712, 2409626, 25.75, 29712, 2409626, 27.75
h_171, 131072, 2741624, 0.00, 130027, 2695663, 0.19, 114429, 1720777, 10.16, 59655, 381011, 105.37, 59997, 384689, 186.53, 62610, 417109, 252.80, 94446, 967343, 329.58, 100286, 1205245, 371.22, 61597, 405818, 390.24, 114333, 1716655, 401.71, 114256, 1711218, 414.16, 112727, 1665455, 428.20, 112520, 1659904, 441.52
h_172, 32768, 2840800, 0.00, 29740, 2413360, 1.67, 29740, 2413360, 3.21, 29740, 2413360, 7.93, 29740, 2413360, 10.26, 29740, 2413360, 12.36, 29740, 2413360, 14.12, 29740, 2413360, 16.37, 29740, 2413360, 20.59, 29740, 2413360, 22.23, 29740, 2413360, 24.00, 29740, 2413360, 25.96, 29740, 2413360, 27.40
h_173, 32768, 2843144, 0.00, 29795, 2420962, 1.59, 29795, 2420962, 3.66, 29795, 2420962, 8.24, 29795, 2420962, 10.26, 29795, 2420962, 12.41, 29795, 2420962, 14.59, 29795, 2420962, 16.51, 29795, 2420962, 20.31, 29795, 2420962, 21.86, 29795, 2420962, 23.61, 29795, 2420962, 25.08, 29795, 2420962, 27.27
h_174, 131072, 2754294, 0.00, 130067, 2701388, 0.19, 114972, 1738436, 10.13, 59822, 382961, 104.85, 60163, 386690, 192.09, 62693, 418818, 263.30, 94152, 962598, 350.73, 100449, 1215057, 393.80, 61694, 407983, 412.07, 114882, 1734243, 425.39, 114803, 1729230, 436.95, 113545, 1693475, 452.71, 113319, 1688088, 468.88
h_175, 131072, 2757784, 0.00, 130914, 2754523, 0.19, 129745, 2400417, 7.50, 109381, 1407444, 182.86, 109675, 1419305, 318.51, 111214, 1476361, 398.09, 120319, 1818701, 463.54, 121733, 1924207, 503.41, 110361, 1448279, 526.78, 129685, 2395127, 540.09, 129640, 2381422, 550.42, 129625, 2388305, 562.93, 129603, 2386147, 575.01
h_176, 131072, 2777076, 0.00, 130970, 2775756, 0.19, 129890, 2424988, 6.92, 109384, 1405713, 180.27, 109615, 1416086, 320.18, 111130, 1471555, 404.24, 120233, 1823196, 477.66, 121969, 1953045, 517.76, 110353, 1448031, 542.17, 129855, 2419694, 556.16, 129795, 2403377, 567.55, 129803, 2413181, 581.68, 129754, 2409761, 595.54
h_177, 131072, 2784435, 0.00, 130955, 2781917, 0.19, 129790, 2429818, 7.69, 108882, 1404355, 174.07, 109131, 1416178, 308.74, 110672, 1471900, 390.89, 119956, 1823386, 480.25, 121635, 1952701, 521.16, 109856, 1446393, 548.41, 129770, 2425575, 559.64, 129680, 2410021, 570.60, 129621, 2416544, 585.28, 129540, 2412843, 600.57
h_178, 131072, 2785982, 0.00, 131040, 2785640, 0.17, 130916, 2573723, 5.42, 130246, 2509966, 123.81, 130302, 2545113, 168.30, 130372, 2552631, 188.99, 130483, 2556361, 204.58, 130526, 2558445, 220.20, 130342, 2552065, 239.23, 130913, 2569404, 252.59, 130899, 2537085, 270.25, 130905, 2572936, 278.22, 130901, 2572908, 289.53
h_179, 131072, 2921009, 0.00, 130768, 2907824, 0.29, 119530, 2057654, 6.32, 53179, 308205, 69.74, 53224, 308766, 127.92, 54690, 326258, 181.56, 104107, 1312009, 259.44, 108616, 1563643, 292.56, 54155, 320582, 308.00, 119499, 2056439, 315.76, 119499, 2056294, 324.80, 118754, 2034241, 335.49, 118720, 2033077, 346.82
h_180, 131072, 2949960, 0.00, 131060, 2949843, 0.21, 130986, 2695470, 4.87, 129634, 2627848, 50.48, 129643, 2632512, 79.36, 129670, 2638431, 94.24, 130589, 2677901, 104.47, 130577, 2677423, 114.54, 129646, 2637463, 127.41, 130986, 2691242, 135.29, 130981, 2686599, 141.80, 130986, 2694437, 150.58, 130981, 2694424, 157.50
h_181, 131072, 2950732, 0.00, 131059, 2950586, 0.18, 131013, 2696403, 3.46, 129763, 2633862, 50.11, 129772, 2638665, 77.07, 129792, 2643769, 90.98, 130641, 2680158, 99.96, 130631, 2679765, 108.39, 129770, 2642908, 118.50, 131013, 2692665, 128.03, 131013, 2687967, 133.28, 131013, 2695634, 140.31, 131013, 2695656, 147.04
h_182, 131072, 2951641, 0.00, 131058, 2951505, 0.18, 131007, 2697263, 3.85, 129717, 2633212, 46.92, 129721, 2637543, 76.91, 129738, 2642653, 91.96, 130600, 2679673, 102.04, 130599, 2679617, 111.33, 129725, 2642229, 123.14, 131007, 2693349, 132.11, 131007, 2688806, 137.26, 131007, 2696351, 143.63, 131007, 2696316, 151.00
h_183, 131072, 3115621, 0.00, 131072, 3115621, 0.17, 131029, 2963971, 1.64, 126958, 2771517, 19.07, 126958, 2771518, 33.53, 126960, 2771787, 45.05, 130839, 2955085, 50.90, 130839, 2955085, 55.24, 126960, 2771787, 66.00, 131029, 2963971, 68.55, 131029, 2963971, 70.66, 131029, 2963773, 73.04, 131029, 2963772, 75.61
h_184, 32768, 3221596, 0.00, 32768, 3221596, 0.15, 32768, 3221596, 3.90, 32768, 3221596, 51.34, 32768, 3221596, 58.01, 32768, 3221596, 62.28, 32768, 3221596, 65.86, 32768, 3221596, 69.61, 32768, 3221596, 100.09, 32768, 3221596, 105.46, 32768, 3221596, 122.97, 32768, 3221596, 126.84, 32768, 3221596, 132.87
h_185, 32768, 3222505, 0.00, 32768, 3222505, 0.15, 32768, 3222505, 3.73, 32768, 3222505, 54.77, 32768, 3222505, 60.20, 32768, 3222505, 64.24, 32768, 3222505, 68.29, 32768, 3222505, 72.14, 32768, 3222505, 102.11, 32768, 3222505, 108.13, 32768, 3222505, 126.26, 32768, 3222505, 130.21, 32768, 3222505, 135.54
h_186, 566326, 2770690, 0.00, 549251, 2745294, 1.17, 96919, 354849, 3.38, 96919, 354849, 27.16, 96919, 354849, 30.48, 96919, 354849, 33.73, 96919, 354849, 36.54, 96919, 354849, 39.08, 96919, 354849, 53.88, 96919, 354849, 56.66, 96919, 354849, 65.35, 96919, 354849, 68.00, 96919, 354849, 72.07
h_187, 131072, 3225441, 0.00, 131072, 3225441, 0.20, 516, 9108, 1.95, 9, 18, 4.16, 9, 18, 6.30, 9, 18, 8.45, 516, 9108, 10.04, 516, 9108, 11.51, 9, 18, 13.05, 516, 9108, 14.91, 516, 9108, 16.71, 516, 9108, 18.05, 516, 9108, 19.23
h_188, 262140, 3100200, 0.00, 163662, 1189436, 9.71, 163662, 1189436, 17.20, 163662, 1189436, 26.67, 163662, 1189436, 35.14, 163662, 1189436, 43.54, 163662, 1189436, 50.96, 163656, 1189416, 59.92, 163656, 1189416, 68.71, 163662, 1189436, 77.07, 163662, 1189436, 86.02, 163662, 1189436, 94.01, 163662, 1189436, 103.80
h_189, 262141, 3100310, 0.00, 163839, 1191914, 10.07, 163823, 1191802, 18.02, 163839, 1191914, 28.63, 163817, 1191838, 38.36, 163817, 1191838, 46.02, 163817, 1191838, 54.12, 163839, 1191914, 62.07, 163823, 1191802, 70.06, 163839, 1191914, 78.02, 163823, 1191802, 87.27, 163839, 1191914, 95.35, 163839, 1191914, 102.47
h_190, 131072, 3244452, 0.00, 131072, 3244452, 0.17, 3657, 86742, 4.57, 8, 16, 12.21, 8, 16, 19.37, 8, 16, 27.09, 3657, 86742, 31.31, 3657, 86742, 36.68, 8, 16, 41.66, 3657, 86742, 46.81, 3657, 86742, 51.63, 3657, 86742, 56.66, 3657, 86742, 62.07
h_191, 131072, 3275806, 0.00, 131072, 3275806, 0.20, 4513, 111314, 5.15, 4, 8, 12.18, 4, 8, 20.76, 4, 8, 29.71, 4513, 111314, 34.88, 4513, 111314, 41.03, 4, 8, 47.61, 4513, 111314, 54.05, 4513, 111314, 60.07, 4513, 111314, 65.00, 4513, 111314, 70.38
h_192, 32768, 3726392, 0.00, 32550, 3693014, 1.55, 32550, 3693014, 3.14, 32550, 3693014, 11.40, 32550, 3693014, 13.74, 32550, 3693014, 15.81, 32550, 3693014, 18.53, 32550, 3693014, 21.21, 32550, 3693014, 26.86, 32550, 3693014, 29.18, 32550, 3693014, 31.86, 32550, 3693014, 34.00, 32550, 3693014, 35.99
h_193, 32768, 3734348, 0.00, 32563, 3702362, 1.43, 32563, 3702362, 3.74, 32563, 3702362, 11.77, 32563, 3702362, 15.24, 32563, 3702362, 18.23, 32563, 3702362, 20.11, 32563, 3702362, 22.18, 32563, 3702362, 28.51, 32563, 3702362, 30.74, 32563, 3702362, 33.86, 32563, 3702362, 35.75, 32563, 3702362, 37.54
h_194, 4096, 4194304, 0.00, 4096, 4194304, 0.11, 4096, 4194304, 16.11, 4096, 4194304, 193.42, 4096, 4194304, 217.73, 4096, 4194304, 233.20, 4096, 4194304, 245.57, 4096, 4194304, 259.49, 4096, 4194304, 317.70, 4096, 4194304, 339.01, 4096, 4194304, 362.01, 4096, 4194304, 375.19, 4096, 4194304, 489.02
h_195, 4096, 4194304, 0.00, 4096, 4194304, 0.11, 4096, 4194304, 14.74, 4096, 4194304, 192.04, 4096, 4194304, 214.86, 4096, 4194304, 229.10, 4096, 4194304, 242.99, 4096, 4194304, 258.40, 4096, 4194304, 320.28, 4096, 4194304, 343.45, 4096, 4194304, 364.82, 4096, 4194304, 378.99, 4096, 4194304, 492.34
h_196, 8192, 4194304, 0.00, 8192, 4194304, 0.13, 8192, 4194304, 12.37, 8192, 4194304, 60.08, 8192, 4194304, 73.23, 8192, 4194304, 84.34, 8192, 4194304, 93.83, 8192, 4194304, 104.04, 8192, 4194304, 138.18, 8192, 4194304, 153.37, 8192, 4194304, 171.00, 8192, 4194304, 182.56, 8192, 4194304, 195.53
h_197, 8192, 4194304, 0.00, 8192, 4194304, 0.12, 8192, 4194304, 11.49, 8192, 4194304, 59.09, 8192, 4194304, 74.38, 8192, 4194304, 83.28, 8192, 4194304, 93.84, 8192, 4194304, 103.16, 8192, 4194304, 134.08, 8192, 4194304, 147.50, 8192, 4194304, 165.11, 8192, 4194304, 174.49, 8192, 4194304, 186.65
h_198, 962897, 4419758, 0.00, 887706, 4300594, 3.13, 232674, 851805, 8.20, 232674, 851805, 76.89, 232674, 851805, 84.22, 232674, 851805, 89.93, 232674, 851805, 96.33, 232674, 851805, 102.52, 232674, 851805, 141.99, 232674, 851805, 147.93, 232674, 851805, 170.90, 232674, 851805, 176.95, 232674, 851805, 186.74
h_199, 875713, 5105039, 0.00, 196078, 1756279, 2.86, 4161, 25256, 5.89, 3055, 13224, 12.38, 3125, 13650, 17.23, 3126, 13662, 22.77, 4035, 24004, 27.23, 3974, 23556, 31.21, 3061, 13307, 34.96, 4121, 25043, 38.04, 4049, 24482, 42.22, 4124, 24816, 45.15, 4045, 24424, 49.02
h_200, 2394385, 5021410, 0.00, 122, 261, 20.86, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00, 12, 24, 21.00
